Code du département;Libellé du département;Code INSEE;Nom de la commune;Numéro de la fiche équipement;Nombre d'équipements identiques;Activité code;Activité libellé;Activité praticable;Activité pratiquée;Dans salle spécialisable;Niveau de l'activité - Classif.;localisation
44;Loire-Atlantique;44096;Mésanger;204814;1;3501;Gymnastique volontaire;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.4288834101, -1.22583390119
44;Loire-Atlantique;44096;Mésanger;204814;1;4301;Judo / Jujitsu / Taïso;Oui;Oui;Non;Compétition départementale;47.4288834101, -1.22583390119
44;Loire-Atlantique;44096;Mésanger;204814;1;7901;Tennis;Oui;Oui;Non;Compétition départementale;47.4288834101, -1.22583390119
44;Loire-Atlantique;44096;Mésanger;204814;1;8401;Twirling bâton;Oui;Oui;Non;Compétition nationale;47.4288834101, -1.22583390119
44;Loire-Atlantique;44021;Bourgneuf-en-Retz;205923;1;5501;Pêche au coup en eau douce;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0381472853, -1.92586734325
44;Loire-Atlantique;44021;Bourgneuf-en-Retz;205929;2;6001;Pétanque et jeu provencal;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0381472853, -1.92586734325
44;Loire-Atlantique;44021;Bourgneuf-en-Retz;205936;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0381472853, -1.92586734325
44;Loire-Atlantique;44021;Bourgneuf-en-Retz;205936;1;2608;Randonnée équestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0381472853, -1.92586734325
44;Loire-Atlantique;44021;Bourgneuf-en-Retz;205936;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0381472853, -1.92586734325
44;Loire-Atlantique;44013;Besné;206139;1;1701;Canoë de randonnée;Oui;Oui;Non;Entrainement;47.3800629578, -2.07409913989
44;Loire-Atlantique;44024;Brains;206499;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.1701591492, -1.72606479691
44;Loire-Atlantique;44024;Brains;206499;1;2608;Randonnée équestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.1701591492, -1.72606479691
44;Loire-Atlantique;44024;Brains;206499;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.1701591492, -1.72606479691
44;Loire-Atlantique;44102;Montbert;206515;1;8001;Tennis de table;Oui;Oui;Non;Entrainement;47.0679433931, -1.4701852733
44;Loire-Atlantique;44102;Montbert;206523;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition départementale;47.0679433931, -1.4701852733
44;Loire-Atlantique;44024;Brains;206526;1;1701;Canoë de randonnée;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.1701591492, -1.72606479691
44;Loire-Atlantique;44024;Brains;206526;1;5501;Pêche au coup en eau douce;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.1701591492, -1.72606479691
44;Loire-Atlantique;44102;Montbert;206555;2;7901;Tennis;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0679433931, -1.4701852733
44;Loire-Atlantique;44011;Belligné;206558;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.4785440295, -1.02618318963
44;Loire-Atlantique;44015;Blain;206664;1;6201;Randonnée pédestre;Oui;Non;Non;Loisir - Entretien - Remise en forme;47.4628210409, -1.76789479614
44;Loire-Atlantique;44015;Blain;206673;1;6201;Randonnée pédestre;Oui;Non;Non;Loisir - Entretien - Remise en forme;47.4628210409, -1.76789479614
44;Loire-Atlantique;44015;Blain;206682;1;6201;Randonnée pédestre;Oui;Non;Non;Loisir - Entretien - Remise en forme;47.4628210409, -1.76789479614
44;Loire-Atlantique;44015;Blain;206727;1;5501;Pêche au coup en eau douce;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.4628210409, -1.76789479614
44;Loire-Atlantique;44015;Blain;206727;1;8502;Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.4628210409, -1.76789479614
44;Loire-Atlantique;44027;Casson;206829;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.3920308092, -1.55573718805
44;Loire-Atlantique;44027;Casson;206829;1;2608;Randonnée équestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.3920308092, -1.55573718805
44;Loire-Atlantique;44027;Casson;206829;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.3920308092, -1.55573718805
44;Loire-Atlantique;44008;Barbechat;206894;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Non;Non;Loisir - Entretien - Remise en forme;47.2820568846, -1.29827542127
44;Loire-Atlantique;44019;Bouée;206975;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.304903513, -1.91266951692
44;Loire-Atlantique;44019;Bouée;206975;1;2608;Randonnée équestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.304903513, -1.91266951692
44;Loire-Atlantique;44019;Bouée;206975;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.304903513, -1.91266951692
44;Loire-Atlantique;44019;Bouée;206980;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.304903513, -1.91266951692
44;Loire-Atlantique;44019;Bouée;206980;1;2608;Randonnée équestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.304903513, -1.91266951692
44;Loire-Atlantique;44019;Bouée;206980;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.304903513, -1.91266951692
44;Loire-Atlantique;44038;Chauvé;206991;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.1588661346, -2.01200123653
44;Loire-Atlantique;44038;Chauvé;206991;1;2608;Randonnée équestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.1588661346, -2.01200123653
44;Loire-Atlantique;44038;Chauvé;206991;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.1588661346, -2.01200123653
44;Loire-Atlantique;44038;Chauvé;207002;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.1588661346, -2.01200123653
44;Loire-Atlantique;44038;Chauvé;207002;1;2608;Randonnée équestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.1588661346, -2.01200123653
44;Loire-Atlantique;44038;Chauvé;207002;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.1588661346, -2.01200123653
44;Loire-Atlantique;44046;Corsept;207097;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2600100383, -2.09386404628
44;Loire-Atlantique;44046;Corsept;207097;1;2608;Randonnée équestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2600100383, -2.09386404628
44;Loire-Atlantique;44046;Corsept;207097;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2600100383, -2.09386404628
44;Loire-Atlantique;44046;Corsept;207101;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2600100383, -2.09386404628
44;Loire-Atlantique;44046;Corsept;207101;1;2608;Randonnée équestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2600100383, -2.09386404628
44;Loire-Atlantique;44046;Corsept;207101;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2600100383, -2.09386404628
44;Loire-Atlantique;44046;Corsept;207106;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2600100383, -2.09386404628
44;Loire-Atlantique;44046;Corsept;207106;1;2608;Randonnée équestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2600100383, -2.09386404628
44;Loire-Atlantique;44046;Corsept;207106;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2600100383, -2.09386404628
44;Loire-Atlantique;44059;Fresnay-en-Retz;207119;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0246801762, -1.85967054643
44;Loire-Atlantique;44059;Fresnay-en-Retz;207122;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0246801762, -1.85967054643
44;Loire-Atlantique;44061;Frossay;207178;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2455073631, -1.93405826107
44;Loire-Atlantique;44061;Frossay;207178;1;2608;Randonnée équestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2455073631, -1.93405826107
44;Loire-Atlantique;44061;Frossay;207178;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2455073631, -1.93405826107
44;Loire-Atlantique;44061;Frossay;207179;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2455073631, -1.93405826107
44;Loire-Atlantique;44061;Frossay;207179;1;2608;Randonnée équestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2455073631, -1.93405826107
44;Loire-Atlantique;44061;Frossay;207179;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2455073631, -1.93405826107
44;Loire-Atlantique;44061;Frossay;207181;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2455073631, -1.93405826107
44;Loire-Atlantique;44061;Frossay;207181;1;2608;Randonnée équestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2455073631, -1.93405826107
44;Loire-Atlantique;44061;Frossay;207181;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2455073631, -1.93405826107
44;Loire-Atlantique;44041;Chevrolière;207198;1;2602;Concours complet;Oui;Oui;Non;Entrainement;47.0891104813, -1.596195347
44;Loire-Atlantique;44041;Chevrolière;207202;1;2601;Equitation;Oui;Oui;Non;Entrainement;47.0891104813, -1.596195347
44;Loire-Atlantique;44041;Chevrolière;207202;1;2603;Dressage;Oui;Oui;Non;Entrainement;47.0891104813, -1.596195347
44;Loire-Atlantique;44041;Chevrolière;207202;1;2604;Saut d'obstacle;Oui;Oui;Non;Entrainement;47.0891104813, -1.596195347
44;Loire-Atlantique;44041;Chevrolière;207202;1;2608;Randonnée équestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0891104813, -1.596195347
44;Loire-Atlantique;44041;Chevrolière;207207;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0891104813, -1.596195347
44;Loire-Atlantique;44041;Chevrolière;207207;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0891104813, -1.596195347
44;Loire-Atlantique;44041;Chevrolière;207210;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0891104813, -1.596195347
44;Loire-Atlantique;44041;Chevrolière;207210;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0891104813, -1.596195347
44;Loire-Atlantique;44041;Chevrolière;207215;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0891104813, -1.596195347
44;Loire-Atlantique;44041;Chevrolière;207215;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0891104813, -1.596195347
44;Loire-Atlantique;44083;Limouzinière;207266;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Oui;Non;Loisir - Entretien - Remise en forme;46.9872257466, -1.64166009462
44;Loire-Atlantique;44083;Limouzinière;207266;1;2608;Randonnée équestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;46.9872257466, -1.64166009462
44;Loire-Atlantique;44083;Limouzinière;207266;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;46.9872257466, -1.64166009462
44;Loire-Atlantique;44083;Limouzinière;207279;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Oui;Non;Loisir - Entretien - Remise en forme;46.9872257466, -1.64166009462
44;Loire-Atlantique;44083;Limouzinière;207279;1;2608;Randonnée équestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;46.9872257466, -1.64166009462
44;Loire-Atlantique;44083;Limouzinière;207279;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;46.9872257466, -1.64166009462
44;Loire-Atlantique;44083;Limouzinière;207287;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Oui;Non;Loisir - Entretien - Remise en forme;46.9872257466, -1.64166009462
44;Loire-Atlantique;44083;Limouzinière;207287;1;2608;Randonnée équestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;46.9872257466, -1.64166009462
44;Loire-Atlantique;44083;Limouzinière;207287;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;46.9872257466, -1.64166009462
44;Loire-Atlantique;44059;Fresnay-en-Retz;207298;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Entrainement;47.0246801762, -1.85967054643
44;Loire-Atlantique;44059;Fresnay-en-Retz;207298;1;9002;Sport scolaire;Oui;Oui;Non;Scolaire;47.0246801762, -1.85967054643
44;Loire-Atlantique;44031;Chapelle-Glain;207370;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.6202560031, -1.19540234544
44;Loire-Atlantique;44031;Chapelle-Glain;207370;1;2608;Randonnée équestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.6202560031, -1.19540234544
44;Loire-Atlantique;44031;Chapelle-Glain;207370;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.6202560031, -1.19540234544
44;Loire-Atlantique;44081;Legé;207429;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Oui;Non;Loisir - Entretien - Remise en forme;46.9003706986, -1.57917124705
44;Loire-Atlantique;44081;Legé;207429;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;46.9003706986, -1.57917124705
44;Loire-Atlantique;44021;Bourgneuf-en-Retz;207438;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0381472853, -1.92586734325
44;Loire-Atlantique;44021;Bourgneuf-en-Retz;207438;1;2608;Randonnée équestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0381472853, -1.92586734325
44;Loire-Atlantique;44021;Bourgneuf-en-Retz;207438;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0381472853, -1.92586734325
44;Loire-Atlantique;44021;Bourgneuf-en-Retz;207444;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0381472853, -1.92586734325
44;Loire-Atlantique;44021;Bourgneuf-en-Retz;207444;1;2608;Randonnée équestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0381472853, -1.92586734325
44;Loire-Atlantique;44021;Bourgneuf-en-Retz;207444;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0381472853, -1.92586734325
44;Loire-Atlantique;44081;Legé;207450;1;6201;Randonnée pédestre;Oui;Non;Non;Loisir - Entretien - Remise en forme;46.9003706986, -1.57917124705
44;Loire-Atlantique;44021;Bourgneuf-en-Retz;207456;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0381472853, -1.92586734325
44;Loire-Atlantique;44021;Bourgneuf-en-Retz;207456;1;2608;Randonnée équestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0381472853, -1.92586734325
44;Loire-Atlantique;44021;Bourgneuf-en-Retz;207456;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0381472853, -1.92586734325
44;Loire-Atlantique;44102;Montbert;207505;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0679433931, -1.4701852733
44;Loire-Atlantique;44102;Montbert;207505;1;2608;Randonnée équestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0679433931, -1.4701852733
44;Loire-Atlantique;44102;Montbert;207505;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0679433931, -1.4701852733
44;Loire-Atlantique;44102;Montbert;207513;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0679433931, -1.4701852733
44;Loire-Atlantique;44102;Montbert;207513;1;2608;Randonnée équestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0679433931, -1.4701852733
44;Loire-Atlantique;44102;Montbert;207513;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0679433931, -1.4701852733
44;Loire-Atlantique;44102;Montbert;207520;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Non;Non;Loisir - Entretien - Remise en forme;47.0679433931, -1.4701852733
44;Loire-Atlantique;44102;Montbert;207520;1;2608;Randonnée équestre;Oui;Non;Non;Loisir - Entretien - Remise en forme;47.0679433931, -1.4701852733
44;Loire-Atlantique;44102;Montbert;207520;1;6201;Randonnée pédestre;Oui;Non;Non;Loisir - Entretien - Remise en forme;47.0679433931, -1.4701852733
44;Loire-Atlantique;44021;Bourgneuf-en-Retz;207526;1;2601;Equitation;Oui;Oui;Non;Entrainement;47.0381472853, -1.92586734325
44;Loire-Atlantique;44102;Montbert;207533;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0679433931, -1.4701852733
44;Loire-Atlantique;44102;Montbert;207533;1;2608;Randonnée équestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0679433931, -1.4701852733
44;Loire-Atlantique;44102;Montbert;207533;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0679433931, -1.4701852733
44;Loire-Atlantique;44021;Bourgneuf-en-Retz;207542;1;2601;Equitation;Oui;Oui;Non;Entrainement;47.0381472853, -1.92586734325
44;Loire-Atlantique;44021;Bourgneuf-en-Retz;207542;1;2602;Concours complet;Oui;Oui;Non;Entrainement;47.0381472853, -1.92586734325
44;Loire-Atlantique;44021;Bourgneuf-en-Retz;207542;1;2604;Saut d'obstacle;Oui;Oui;Non;Entrainement;47.0381472853, -1.92586734325
44;Loire-Atlantique;44021;Bourgneuf-en-Retz;207542;1;2605;Attelage;Oui;Oui;Non;Entrainement;47.0381472853, -1.92586734325
44;Loire-Atlantique;44021;Bourgneuf-en-Retz;207542;1;2608;Randonnée équestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0381472853, -1.92586734325
44;Loire-Atlantique;44032;Chapelle-Heulin;207569;1;3501;Gymnastique volontaire;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.1722913827, -1.34993806222
44;Loire-Atlantique;44040;Chéméré;207570;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.138874575, -1.88952152249
44;Loire-Atlantique;44040;Chéméré;207570;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.138874575, -1.88952152249
44;Loire-Atlantique;44040;Chéméré;207574;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.138874575, -1.88952152249
44;Loire-Atlantique;44040;Chéméré;207574;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.138874575, -1.88952152249
44;Loire-Atlantique;44040;Chéméré;207593;1;4903;Motocross / Enduro;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.138874575, -1.88952152249
44;Loire-Atlantique;44040;Chéméré;207593;1;4905;Quad;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.138874575, -1.88952152249
44;Loire-Atlantique;44040;Chéméré;207597;1;2601;Equitation;Oui;Oui;Non;Scolaire;47.138874575, -1.88952152249
44;Loire-Atlantique;44040;Chéméré;207597;1;2602;Concours complet;Oui;Oui;Non;Scolaire;47.138874575, -1.88952152249
44;Loire-Atlantique;44040;Chéméré;207597;1;2604;Saut d'obstacle;Oui;Oui;Non;Scolaire;47.138874575, -1.88952152249
44;Loire-Atlantique;44040;Chéméré;207597;1;2605;Attelage;Oui;Oui;Non;Scolaire;47.138874575, -1.88952152249
44;Loire-Atlantique;44040;Chéméré;207597;1;2606;Horse - Ball;Oui;Oui;Non;Scolaire;47.138874575, -1.88952152249
44;Loire-Atlantique;44040;Chéméré;207597;1;2608;Randonnée équestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.138874575, -1.88952152249
44;Loire-Atlantique;44040;Chéméré;207604;1;2601;Equitation;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.138874575, -1.88952152249
44;Loire-Atlantique;44040;Chéméré;207608;1;2601;Equitation;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.138874575, -1.88952152249
44;Loire-Atlantique;44040;Chéméré;207612;1;2601;Equitation;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.138874575, -1.88952152249
44;Loire-Atlantique;44040;Chéméré;207616;1;2601;Equitation;Oui;Oui;Non;Scolaire;47.138874575, -1.88952152249
44;Loire-Atlantique;44040;Chéméré;207616;1;2604;Saut d'obstacle;Oui;Oui;Non;Scolaire;47.138874575, -1.88952152249
44;Loire-Atlantique;44040;Chéméré;207616;1;2606;Horse - Ball;Oui;Oui;Non;Scolaire;47.138874575, -1.88952152249
44;Loire-Atlantique;44090;Marne;207671;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Oui;Non;Loisir - Entretien - Remise en forme;46.9913891791, -1.71864413598
44;Loire-Atlantique;44090;Marne;207671;1;2608;Randonnée équestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;46.9913891791, -1.71864413598
44;Loire-Atlantique;44090;Marne;207671;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;46.9913891791, -1.71864413598
44;Loire-Atlantique;44090;Marne;207675;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Oui;Non;Loisir - Entretien - Remise en forme;46.9913891791, -1.71864413598
44;Loire-Atlantique;44090;Marne;207675;1;2608;Randonnée équestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;46.9913891791, -1.71864413598
44;Loire-Atlantique;44090;Marne;207675;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;46.9913891791, -1.71864413598
44;Loire-Atlantique;44090;Marne;207680;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Oui;Non;Loisir - Entretien - Remise en forme;46.9913891791, -1.71864413598
44;Loire-Atlantique;44090;Marne;207680;1;2608;Randonnée équestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;46.9913891791, -1.71864413598
44;Loire-Atlantique;44090;Marne;207680;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;46.9913891791, -1.71864413598
44;Loire-Atlantique;44059;Fresnay-en-Retz;207689;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.0246801762, -1.85967054643
44;Loire-Atlantique;44022;Boussay;207698;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.053455839, -1.16316059855
44;Loire-Atlantique;44061;Frossay;207709;1;6101;Planeur ULM / Multiaxe / Pendulaire / Paramoteur / Motorisations auxiliaires / Autogire;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2455073631, -1.93405826107
44;Loire-Atlantique;44061;Frossay;207734;1;8909;Paintball;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2455073631, -1.93405826107
44;Loire-Atlantique;44061;Frossay;207743;1;8903;Escalade dans les arbres;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2455073631, -1.93405826107
44;Loire-Atlantique;44033;Chapelle-Launay;207820;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.3530614373, -1.98191491086
44;Loire-Atlantique;44033;Chapelle-Launay;207820;1;2608;Randonnée équestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.3530614373, -1.98191491086
44;Loire-Atlantique;44033;Chapelle-Launay;207820;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.3530614373, -1.98191491086
44;Loire-Atlantique;44033;Chapelle-Launay;207826;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.3530614373, -1.98191491086
44;Loire-Atlantique;44033;Chapelle-Launay;207826;1;2608;Randonnée équestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.3530614373, -1.98191491086
44;Loire-Atlantique;44033;Chapelle-Launay;207826;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.3530614373, -1.98191491086
44;Loire-Atlantique;44087;Machecoul;208092;1;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Oui;Oui;Non;Loisir - Entretien - Remise en forme;46.9910784513, -1.82345670327
44;Loire-Atlantique;44087;Machecoul;208092;1;2608;Randonnée équestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;46.9910784513, -1.82345670327
44;Loire-Atlantique;44087;Machecoul;208092;1;6201;Randonnée pédestre;Oui;Oui;Non;Loisir - Entretien - Remise en forme;46.9910784513, -1.82345670327
