Code du département;Département;Code INSEE;Nom de la commune;Numéro de l'installation;Nom usuel de l'installation;Numero de la voie;Nom de la voie;Nom du lieu dit;Code postal;Installation particulière;Multi commune;Nombre de couvert;Nombre de lit;Présence d'un internet;Aucun aménagement d'accessibilité;Accessibilité handicapés à mobilité réduite;Accessibilité handicapés sensoriels;Nombre total de place de parking;Nombre total de place de parking handicapés;Gardiennée avec ou sans logement de gardien;Emprise foncière en m2;Desserte métro;Desserte bus;Desserte Tram;Desserte train;Desserte bateau;Desserte autre;Date de création de la fiche installation;Date de mise à jour de la fiche installation;Nombre total de fiches équipements;Nombre total d'équipements sportifs;localisation1;localisation2;localisation
44;Loire-Atlantique;44010;Batz-sur-Mer;440100008;Belhambra Club les Salines;37;Rue du Croisic;;44740;Non;Non;270;460;Non;Non;Oui;Non;132;6;Non;;Non;Oui;Non;Oui;Non;Non;10/12/2005;16/06/2015;6;8;47.279454, -2.484431;47.2844487793, -2.474374647;47.279454, -2.484431
44;Loire-Atlantique;44010;Batz-sur-Mer;440100009;Circuits de Randonnee;;La Chapelle du Murier;;44740;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Oui;Non;Oui;Non;Non;24/10/2005;16/06/2015;4;4;47.276569, -2.480417;47.2844487793, -2.474374647;47.276569, -2.480417
44;Loire-Atlantique;44010;Batz-sur-Mer;440100011;Plage Valentin;;;Plage Valentin;44740;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;21/12/2005;16/06/2015;3;3;47.277249, -2.480844;47.2844487793, -2.474374647;47.277249, -2.480844
44;Loire-Atlantique;44010;Batz-sur-Mer;440100013;Plage de la Govelle;;;La Govelle;44740;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;21/12/2005;16/06/2015;2;2;47.277249, -2.480844;47.2844487793, -2.474374647;47.277249, -2.480844
44;Loire-Atlantique;44010;Batz-sur-Mer;440100014;Espace Multisports;;Rue Alain Boutle;;44740;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;30/10/2007;16/06/2015;2;2;47.277287, -2.474436;47.2844487793, -2.474374647;47.277287, -2.474436
44;Loire-Atlantique;44010;Batz-sur-Mer;440100015;Baie du Scall;;;Le Scall;44740;Non;Oui;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;22/06/2011;16/06/2015;1;1;47.277249, -2.480844;47.2844487793, -2.474374647;47.277249, -2.480844
44;Loire-Atlantique;44010;Batz-sur-Mer;440100016;Aire de Jeux du Carbonet;;Rue du Carbonet;;44740;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;22/06/2011;16/06/2015;1;1;47.274538, -2.475005;47.2844487793, -2.474374647;47.274538, -2.475005
44;Loire-Atlantique;44010;Batz-sur-Mer;440100017;Terrain de Petanque du Temps Perdu;;Chemin du Temps Perdu;;44740;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;22/06/2011;16/06/2015;1;1;47.273785, -2.476535;47.2844487793, -2.474374647;47.273785, -2.476535
44;Loire-Atlantique;44011;Belligné;440110001;Complexe de la Pree Baron;;La Prée Baron;;44370;Complexe sportif;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;08/02/2005;15/10/2014;3;3;;47.4785440295, -1.02618318963;47.4785440295, -1.02618318963
44;Loire-Atlantique;44011;Belligné;440110002;Stade des Garennes;;Les Garennes;;44370;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;08/02/2005;15/10/2014;1;1;;47.4785440295, -1.02618318963;47.4785440295, -1.02618318963
44;Loire-Atlantique;44011;Belligné;440110003;Courts de Tennis;;Les Terriers;;44370;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;08/02/2005;15/10/2014;1;2;;47.4785440295, -1.02618318963;47.4785440295, -1.02618318963
44;Loire-Atlantique;44011;Belligné;440110004;Circuits de Randonnees;;;;44370;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;15/11/2005;15/10/2014;2;2;;47.4785440295, -1.02618318963;47.4785440295, -1.02618318963
44;Loire-Atlantique;44011;Belligné;440110005;Site des Garennes;;D 22;Ldes Garennes;44370;Non;Non;0;0;Non;Non;Oui;Non;50;0;Non;10000;Non;Oui;Non;Non;Non;Non;16/05/2006;15/10/2014;3;5;;47.4785440295, -1.02618318963;47.4785440295, -1.02618318963
44;Loire-Atlantique;44012;Bernerie-en-Retz;440120001;Salle Omnisports des Grands Pres;;Route des Moutiers en Retz;;44760;Non;Non;0;0;Non;Non;Oui;Non;30;1;Non;7000;Non;Oui;Non;Non;Non;Non;08/02/2005;16/06/2015;3;3;47.074129, -2.024649;47.0856704602, -2.03170205961;47.074129, -2.024649
44;Loire-Atlantique;44012;Bernerie-en-Retz;440120002;Terrain de Sports Municipal;;Rue Jeanne d'Arc;;44760;Non;Non;0;0;Non;Non;Oui;Non;20;0;Non;10300;Non;Oui;Non;Non;Non;Non;21/11/2005;05/12/2015;1;1;47.07933, -2.032873;47.0856704602, -2.03170205961;47.07933, -2.032873
44;Loire-Atlantique;44012;Bernerie-en-Retz;440120003;Tennis Marboeuf;;Rue de l'Océan;;44760;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;22/11/2005;05/12/2015;1;2;47.082392, -2.041141;47.0856704602, -2.03170205961;47.082392, -2.041141
44;Loire-Atlantique;44012;Bernerie-en-Retz;440120004;Base Nautique;;Esplanade Sainte Anne - Rue de la Mer;;44760;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;22/11/2005;16/06/2015;1;1;47.079163, -2.039371;47.0856704602, -2.03170205961;47.079163, -2.039371
44;Loire-Atlantique;44012;Bernerie-en-Retz;440120005;Circuits de Randonnees;;;;44760;Non;Oui;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;22/11/2005;16/06/2015;3;3;47.080834, -2.038161;47.0856704602, -2.03170205961;47.080834, -2.038161
44;Loire-Atlantique;44012;Bernerie-en-Retz;440120008;Grande Plage;;;;44760;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;22/11/2005;05/12/2015;2;2;47.080834, -2.038161;47.0856704602, -2.03170205961;47.080834, -2.038161
44;Loire-Atlantique;44012;Bernerie-en-Retz;440120009;Square Thibault;;Avenue Guitteny;;44760;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;22/11/2005;16/06/2015;1;2;47.081687, -2.037009;47.0856704602, -2.03170205961;47.081687, -2.037009
44;Loire-Atlantique;44012;Bernerie-en-Retz;440120010;Salle des Fetes;;Rue Jeanne d'Arc;;44760;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;22/11/2005;16/06/2015;1;1;47.07933, -2.032873;47.0856704602, -2.03170205961;47.07933, -2.032873
44;Loire-Atlantique;44012;Bernerie-en-Retz;440120011;Plan d'Eau Salee;;;Le Plan d'Eau;44760;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;22/11/2005;05/12/2015;1;1;47.080834, -2.038161;47.0856704602, -2.03170205961;47.080834, -2.038161
44;Loire-Atlantique;44012;Bernerie-en-Retz;440120012;Aire de Mouillage Abri Cotier;;Promenade Wilson;Plage des Carrés;44760;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;22/11/2005;16/06/2015;1;1;47.077974, -2.037092;47.0856704602, -2.03170205961;47.077974, -2.037092
44;Loire-Atlantique;44012;Bernerie-en-Retz;440120013;Site de la Boutinardiere;;Le Trou de l'Enfer;;44760;Non;Oui;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;07/06/2010;16/06/2015;1;1;47.094366, -2.051425;47.0856704602, -2.03170205961;47.094366, -2.051425
44;Loire-Atlantique;44012;Bernerie-en-Retz;440120014;Parc des Roches Dorees;;Rue de Pornic;;44760;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;13700;Non;Non;Non;Non;Non;Non;29/10/2009;13/04/2017;1;1;47.091542, -2.04735;47.0856704602, -2.03170205961;47.091542, -2.04735
44;Loire-Atlantique;44013;Besné;440130001;Complexe Sportif;;Chemin du Stade;;44160;Complexe sportif;Non;0;0;Non;Non;Oui;Non;240;5;Non;;Non;Oui;Non;Non;Non;Non;08/02/2005;06/04/2015;9;9;47.400315, -2.090195;47.3800629578, -2.07409913989;47.400315, -2.090195
44;Loire-Atlantique;44013;Besné;440130002;Circuit de Randonnee;;Clos de Launain;;44160;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;24/10/2005;22/05/2015;1;1;47.398597, -2.086987;47.3800629578, -2.07409913989;47.398597, -2.086987
44;Loire-Atlantique;44013;Besné;440130003;Site de la Passerelle;;;La Passerelle;44160;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;15/11/2005;22/05/2015;1;1;47.396934, -2.091816;47.3800629578, -2.07409913989;47.396934, -2.091816
44;Loire-Atlantique;44014;Bignon;440140001;Complexe de la Brie;;Rue du Stade;;44140;Complexe sportif;Non;0;0;Non;Non;Oui;Non;95;2;Non;;Non;Oui;Non;Non;Non;Non;08/02/2005;17/09/2015;13;14;47.100301, -1.485462;47.1004098153, -1.50942309254;47.100301, -1.485462
44;Loire-Atlantique;44014;Bignon;440140002;Jovikart - Circuit de Chantemerle;;Parc d'Activités la Foret - Rue Chantemerle;;44140;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;11/09/2005;07/06/2015;2;2;47.120451, -1.493452;47.1004098153, -1.50942309254;47.120451, -1.493452
44;Loire-Atlantique;44014;Bignon;440140003;Ecuries de l'Epinay;;;L'Epinay;44140;Non;Non;0;0;Non;Non;Oui;Non;10;0;Non;;Non;Non;Non;Non;Non;Non;11/09/2005;10/09/2015;4;4;47.097975, -1.491623;47.1004098153, -1.50942309254;47.097975, -1.491623
44;Loire-Atlantique;44014;Bignon;440140004;Circuits de Randonnee;;;Complexe de la Brie;44140;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;12/02/2005;17/09/2015;2;2;47.097975, -1.491623;47.1004098153, -1.50942309254;47.097975, -1.491623
44;Loire-Atlantique;44014;Bignon;440140005;Groupe Solaire du Moulin;1;Rue du Pré Colas;;44140;Etablissement scolaire;Non;0;0;Non;Non;Oui;Non;22;0;Non;;Non;Oui;Non;Non;Non;Non;13/05/2011;17/09/2015;1;1;47.095511, -1.493894;47.1004098153, -1.50942309254;47.095511, -1.493894
44;Loire-Atlantique;44014;Bignon;440140006;Ecole Notre-Dame de Lourdes;4;Rue de la Brie;;44140;Etablissement scolaire;Non;0;0;Non;Non;Oui;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;13/05/2011;19/05/2015;1;1;47.09889, -1.488674;47.1004098153, -1.50942309254;47.09889, -1.488674
44;Loire-Atlantique;44015;Blain;440150001;Complexe Sportif Catherine Destivelle;;Rue René Cassin;;44130;Complexe sportif;Non;0;0;Non;Non;Oui;Non;80;2;Non;;Non;Oui;Non;Non;Non;Non;08/02/2005;13/10/2015;5;5;47.481113, -1.762472;47.4628210409, -1.76789479614;47.481113, -1.762472
44;Loire-Atlantique;44015;Blain;440150002;Complexe Sportif Noel Gerard;;Rue René Giraud;Blain;44130;Complexe sportif;Non;0;0;Non;Non;Oui;Non;70;2;Non;;Non;Oui;Non;Non;Non;Non;15/09/2005;10/12/2015;7;7;47.479364, -1.763082;47.4628210409, -1.76789479614;47.479364, -1.763082
44;Loire-Atlantique;44015;Blain;440150004;Stade Jean Leflour;;Rue Alcoutim;Quartier St Laurent;44130;Non;Non;0;0;Non;Non;Oui;Non;100;0;Non;;Non;Oui;Non;Non;Non;Non;15/09/2005;10/09/2015;3;3;47.473009, -1.768442;47.4628210409, -1.76789479614;47.473009, -1.768442
44;Loire-Atlantique;44015;Blain;440150005;Stade Gilbert Luzeau;;Rue du Stade;Saint Emilien de Blain;44130;Non;Non;0;0;Non;Oui;Non;Non;100;0;Non;;Non;Non;Non;Non;Non;Non;15/09/2005;13/10/2015;1;1;47.473009, -1.768442;47.4628210409, -1.76789479614;47.473009, -1.768442
44;Loire-Atlantique;44015;Blain;440150006;Stade de St Omer;;Cité du Bois Neil;;44130;Non;Non;0;0;Non;Oui;Non;Non;100;0;Non;;Non;Non;Non;Non;Non;Non;15/09/2005;10/09/2015;4;4;47.475986, -1.856288;47.4628210409, -1.76789479614;47.475986, -1.856288
44;Loire-Atlantique;44015;Blain;440150007;Ecuries Pascal Leroy;;Route de Saint Emilien de Blain;Monvallon;44130;Non;Non;0;0;Non;Non;Oui;Non;20;2;Non;;Non;Non;Non;Non;Non;Non;19/10/2005;10/12/2015;5;5;47.433337, -1.712991;47.4628210409, -1.76789479614;47.433337, -1.712991
44;Loire-Atlantique;44015;Blain;440150009;Circuits de Randonnees;;;;44130;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;15/11/2005;10/09/2015;4;4;47.47577, -1.764085;47.4628210409, -1.76789479614;47.47577, -1.764085
44;Loire-Atlantique;44015;Blain;440150010;Port de Plaisance;;Quai de Surcouf;;44130;Non;Non;0;0;Non;Non;Oui;Non;40;0;Non;;Non;Non;Non;Non;Non;Non;15/11/2005;10/09/2015;1;1;47.469735, -1.765051;47.4628210409, -1.76789479614;47.469735, -1.765051
44;Loire-Atlantique;44015;Blain;440150011;College Prive Saint Laurent;3;Rue Jean Xxiii;;44130;Etablissement scolaire;Non;0;0;Non;Oui;Non;Non;30;1;Non;;Non;Non;Non;Non;Non;Non;23/11/2005;05/07/2015;1;1;47.476223, -1.76751;47.4628210409, -1.76789479614;47.476223, -1.76751
44;Loire-Atlantique;44015;Blain;440150012;Boulodrome du Canal;;;;44130;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;22/12/2005;10/09/2015;2;2;47.47577, -1.764085;47.4628210409, -1.76789479614;47.47577, -1.764085
44;Loire-Atlantique;44015;Blain;440150013;Etang de la Mairie;;;;44130;Non;Non;0;0;Non;Oui;Non;Non;15;0;Non;;Non;Non;Non;Non;Non;Non;16/05/2006;10/09/2015;1;1;47.47577, -1.764085;47.4628210409, -1.76789479614;47.47577, -1.764085
44;Loire-Atlantique;44015;Blain;440150014;La Gracinais;;;La Gracinais;44130;Non;Oui;0;0;Non;Oui;Non;Non;0;0;Non;5600000;Non;Non;Non;Non;Non;Non;29/05/2006;05/07/2015;1;1;47.47577, -1.764085;47.4628210409, -1.76789479614;47.47577, -1.764085
44;Loire-Atlantique;44015;Blain;440150016;Skate Park;;Rue René Cassin;;44130;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;29/10/2007;10/09/2015;1;1;47.481113, -1.762472;47.4628210409, -1.76789479614;47.481113, -1.762472
44;Loire-Atlantique;44015;Blain;440150017;Site de Bougard;;Bougard;St Omer de Blain;44130;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;04/04/2008;10/09/2015;1;1;47.476534, -1.839831;47.4628210409, -1.76789479614;47.476534, -1.839831
44;Loire-Atlantique;44015;Blain;440150018;Site du Terrier;;;Le Terrier;44130;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;04/04/2008;10/09/2015;1;1;47.47577, -1.764085;47.4628210409, -1.76789479614;47.47577, -1.764085
44;Loire-Atlantique;44015;Blain;440150019;Site de Curun;;D 164;Curun;44130;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;6700000;Non;Non;Non;Non;Non;Non;16/05/2008;10/08/2015;1;1;47.47577, -1.764085;47.4628210409, -1.76789479614;47.47577, -1.764085
44;Loire-Atlantique;44015;Blain;440150020;Site de Carheil;;Route Forestière de Carheil;;44130;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;19/05/2008;10/08/2015;1;1;;47.4628210409, -1.76789479614;47.4628210409, -1.76789479614
44;Loire-Atlantique;44015;Blain;440150021;Les Écuries de l'Arros;;;La Colle;44130;Non;Non;0;0;Non;Oui;Non;Non;10;0;Avec logement de gardien;;Non;Non;Non;Non;Non;Non;31/07/2008;10/08/2015;2;2;47.47577, -1.764085;47.4628210409, -1.76789479614;47.47577, -1.764085
44;Loire-Atlantique;44015;Blain;440150022;Groupe Scolaire Anatole France;;Rue Anatole France;;44130;Etablissement scolaire;Non;0;0;Non;Non;Oui;Non;20;2;Avec logement de gardien;;Non;Non;Non;Non;Non;Non;10/09/2008;10/08/2015;2;2;47.477567, -1.76286;47.4628210409, -1.76789479614;47.477567, -1.76286
44;Loire-Atlantique;44015;Blain;440150023;Hippodrome de la Foret Mespras;;D 42 Route du Gavre;Mespras;44130;Non;Non;0;0;Non;Non;Oui;Non;100;0;Non;;Non;Non;Non;Non;Non;Non;11/04/2008;13/05/2015;1;1;47.483069, -1.758191;47.4628210409, -1.76789479614;47.483069, -1.758191
44;Loire-Atlantique;44015;Blain;440150024;Etangs du Pont Neuf;;D 132;;44130;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;09/06/2010;10/12/2015;2;2;47.47577, -1.764085;47.4628210409, -1.76789479614;47.47577, -1.764085
44;Loire-Atlantique;44015;Blain;440150025;Passion Cheval Nature;;;Le Tertre À la Biche;44130;Non;Non;0;0;Non;Non;Oui;Non;10;0;Avec logement de gardien;;Non;Non;Non;Non;Non;Non;28/10/2011;10/08/2015;2;2;47.47577, -1.764085;47.4628210409, -1.76789479614;47.47577, -1.764085
44;Loire-Atlantique;44015;Blain;440150026;Curves;;;Les Rochettes;44130;Non;Non;0;0;Non;Non;Oui;Non;10;1;Non;133;Non;Non;Non;Non;Non;Non;17/02/2012;16/09/2015;1;1;47.47577, -1.764085;47.4628210409, -1.76789479614;47.47577, -1.764085
44;Loire-Atlantique;44015;Blain;440150027;Centre Aquatique Canal Forêt;10;Boulevard de Bretagne;;44130;Piscine;Non;0;0;Non;Non;Oui;Non;70;3;Non;;Non;Oui;Non;Non;Non;Non;18/01/2017;20/01/2017;2;2;47.481369, -1.769351;47.4628210409, -1.76789479614;47.481369, -1.769351
44;Loire-Atlantique;44016;Boissière-du-Doré;440160001;Stade Municipal;;;Patis Sec;44430;Non;Non;0;0;Non;Oui;Non;Non;50;0;Non;16500;Non;Non;Non;Non;Non;Non;08/02/2005;28/11/2014;2;2;47.231701, -1.220852;47.2350761826, -1.20383839178;47.231701, -1.220852
44;Loire-Atlantique;44016;Boissière-du-Doré;440160002;Salle Polyvalente Montfort;;Rue de Vallet;;44430;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;15/03/2006;28/11/2014;1;1;47.231653, -1.219521;47.2350761826, -1.20383839178;47.231653, -1.219521
44;Loire-Atlantique;44016;Boissière-du-Doré;440160003;Circuits de Randonnees;;;Parking de la Poste;44430;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;25/09/2006;28/11/2014;1;1;47.231701, -1.220852;47.2350761826, -1.20383839178;47.231701, -1.220852
44;Loire-Atlantique;44016;Boissière-du-Doré;440160004;Zone de Loisirs de la Tannerie;;Rue de Vallet;La Gaudinière;44430;Non;Non;0;0;Non;Oui;Non;Non;20;0;Non;6500;Non;Oui;Non;Non;Non;Non;24/09/2008;28/11/2014;2;2;47.231653, -1.219521;47.2350761826, -1.20383839178;47.231653, -1.219521
44;Loire-Atlantique;44016;Boissière-du-Doré;440160005;Espace Buxéria;22;Rue d'Ancenis;;44430;Non;Non;0;0;Non;Non;Oui;Non;16;2;Non;800;Non;Oui;Non;Non;Non;Non;28/11/2014;;1;1;47.233609, -1.218343;47.2350761826, -1.20383839178;47.233609, -1.218343
44;Loire-Atlantique;44017;Bonnoeuvre;440170001;Stade Municipal;;Rue du Stade;;44540;Non;Non;0;0;Non;Oui;Non;Non;10;0;Non;15900;Non;Oui;Non;Non;Non;Non;08/02/2005;22/10/2013;4;4;47.526835, -1.236179;47.5197897111, -1.2316486796;47.526835, -1.236179
44;Loire-Atlantique;44017;Bonnoeuvre;440170002;Circuits de Randonnees;;;;44540;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;24/10/2005;22/10/2013;1;1;47.526835, -1.236179;47.5197897111, -1.2316486796;47.526835, -1.236179
44;Loire-Atlantique;44017;Bonnoeuvre;440170003;Salle Polyvalente et de Loisirs;4;Rue de la Corne du Cerf;;44540;Non;Non;0;0;Non;Non;Oui;Non;50;1;Non;1068;Non;Oui;Non;Non;Non;Oui;21/12/2005;22/10/2013;1;1;;47.5197897111, -1.2316486796;47.5197897111, -1.2316486796
44;Loire-Atlantique;44017;Bonnoeuvre;440170004;Site du Plan d'Eau;;Chemin des Prés Rougets;;44540;Non;Non;0;0;Non;Non;Oui;Non;40;0;Non;10000;Non;Oui;Non;Non;Non;Non;21/12/2005;22/10/2013;3;3;47.526835, -1.236179;47.5197897111, -1.2316486796;47.526835, -1.236179
44;Loire-Atlantique;44018;Bouaye;440180001;Complexe Sportifs des Ormeaux;;Zac des Ormeaux - Place de l'Edit de Nantes;;44830;Complexe sportif;Non;0;0;Non;Non;Oui;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;08/02/2005;28/10/2015;3;3;47.155779, -1.682308;47.1473396882, -1.6725437059;47.155779, -1.682308
44;Loire-Atlantique;44018;Bouaye;440180002;Ecole Victor Hugo;;Rue de la Gare;;44830;Etablissement scolaire;Non;0;0;Non;Non;Oui;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;23/05/2011;27/10/2015;1;1;47.141375, -1.686635;47.1473396882, -1.6725437059;47.141375, -1.686635
44;Loire-Atlantique;44018;Bouaye;440180003;Salle Omnisports de Bellestre;;Rue du Stade;;44830;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;15138;Non;Oui;Non;Non;Non;Non;08/02/2005;28/10/2015;6;6;47.148727, -1.695327;47.1473396882, -1.6725437059;47.148727, -1.695327
44;Loire-Atlantique;44018;Bouaye;440180004;Complexe Sportif de Bellestre;;Route du Tour;;44830;Complexe sportif;Non;0;0;Non;Non;Oui;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;08/02/2005;28/10/2015;7;7;47.151234, -1.690144;47.1473396882, -1.6725437059;47.151234, -1.690144
44;Loire-Atlantique;44018;Bouaye;440180005;Circuits de Randonnee;;;;44830;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;24/10/2005;28/10/2015;4;4;47.143313, -1.689706;47.1473396882, -1.6725437059;47.143313, -1.689706
44;Loire-Atlantique;44018;Bouaye;440180006;Stade des Ormeaux;;Place de l'Edit de Nantes;;44830;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;11/10/2005;28/10/2015;2;2;47.155779, -1.682308;47.1473396882, -1.6725437059;47.155779, -1.682308
44;Loire-Atlantique;44018;Bouaye;440180007;Espace Bosses des Ormeaux;;Place de l'Edit de Nantes;;44830;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;11/07/2008;28/10/2015;1;1;47.155779, -1.682308;47.1473396882, -1.6725437059;47.155779, -1.682308
44;Loire-Atlantique;44018;Bouaye;440180008;Le Bois Olive;;;Le Bois Olive;44830;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;22/11/2007;28/10/2015;1;1;47.143313, -1.689706;47.1473396882, -1.6725437059;47.143313, -1.689706
44;Loire-Atlantique;44018;Bouaye;440180009;Groupe Scolaire Maryse Bastie;;Rue des Epinettes;;44830;Etablissement scolaire;Non;200;0;Non;Non;Oui;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;22/11/2007;28/10/2015;3;3;47.14552, -1.690161;47.1473396882, -1.6725437059;47.14552, -1.690161
44;Loire-Atlantique;44018;Bouaye;440180010;Ancienne Mairie;9;Rue de Nantes;;44830;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;23/05/2011;27/10/2015;2;2;47.144241, -1.687164;47.1473396882, -1.6725437059;47.144241, -1.687164
44;Loire-Atlantique;44018;Bouaye;440180011;Team Ouest Attelage;;La Borne Seize;Les Mimosas;44830;Non;Non;0;0;Non;Non;Oui;Non;20;0;Non;100000;Non;Oui;Non;Non;Non;Non;30/01/2008;28/10/2015;1;1;47.168749, -1.674545;47.1473396882, -1.6725437059;47.168749, -1.674545
44;Loire-Atlantique;44018;Bouaye;440180012;Skate Park des Ormeaux;;Rue Jean Monnet;;44830;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;11/06/2008;28/10/2015;1;1;47.156826, -1.677166;47.1473396882, -1.6725437059;47.156826, -1.677166
44;Loire-Atlantique;44018;Bouaye;440180013;Lycee Daniel Brottier;;Allée Daniel Brottier;;44830;Etablissement scolaire;Non;0;0;Non;Non;Oui;Non;40;0;Avec logement de gardien;;Non;Oui;Non;Non;Non;Non;02/06/2009;28/10/2015;2;2;47.160539, -1.677238;47.1473396882, -1.6725437059;47.160539, -1.677238
44;Loire-Atlantique;44018;Bouaye;440180014;Espace de Loisirs la Grande Noue;;Rue des Cormorans;;44830;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;17/02/2009;30/09/2015;3;3;47.144952, -1.680663;47.1473396882, -1.6725437059;47.144952, -1.680663
44;Loire-Atlantique;44018;Bouaye;440180015;Site de l'Etier;;Rue du Port;L'Etier;44830;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;13/09/2010;27/10/2015;1;1;47.135312, -1.673326;47.1473396882, -1.6725437059;47.135312, -1.673326
44;Loire-Atlantique;44018;Bouaye;440180016;Foyer Marcel Herbreteau;1;Place du Bois Jacques;;44830;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;23/05/2011;27/10/2015;1;1;47.143091, -1.692848;47.1473396882, -1.6725437059;47.143091, -1.692848
44;Loire-Atlantique;44019;Bouée;440190001;Salle Polyvalente;2;Route de la Boutonnais - Route de Lavau;;44260;Non;Non;0;0;Non;Non;Oui;Non;80;0;Non;;Non;Oui;Non;Non;Non;Non;15/09/2005;13/06/2014;1;1;47.321313, -1.913105;47.304903513, -1.91266951692;47.321313, -1.913105
44;Loire-Atlantique;44019;Bouée;440190002;Terrain Multisports;;Route de la Violière;;44260;Non;Non;0;0;Non;Oui;Non;Non;30;0;Non;;Non;Oui;Non;Non;Non;Non;15/09/2005;13/06/2014;2;2;47.321492, -1.910518;47.304903513, -1.91266951692;47.321492, -1.910518
44;Loire-Atlantique;44019;Bouée;440190003;Les Ecuries de la Musse;;;La Musse;44260;Non;Non;0;0;Non;Oui;Non;Non;10;0;Avec logement de gardien;110000;Non;Non;Non;Non;Non;Non;11/08/2005;10/06/2014;4;4;47.319948, -1.910731;47.304903513, -1.91266951692;47.319948, -1.910731
