Code departement;Departement;Code INSEE;Commune;Numéro de l'installation;Nom usuel de l'installation;Numéro de la fiche équipement;Equipement;Batiment;Nombre d'équipements identiques;Type d'équipement_Code;Type d'équipement;Propriétaire principal;Gestionnaire principal;Propriétaire secondaire;Gestionnaire secondaire libellé;Gestion en délégation de service public;Nombre de vestiaires avec douches;Présence d'un éclairage;Chapiteau tente;Etablissement flottant;Salle polyvalente;Restaurant et débit de boisson;Etablissement recevant du public Hôtel;Hôtel Restaurant d'altitude;Salle de danse et jeux;Etablissement de plein air;Enseignement et colo;Etablissement recevant du public Type PE;Structure gonflable;Etablissement sportif couvert;Catégorie établissement recevant du public de 1 à 5;Année de mise en service;Tranche d'année de mise en service;Nombre de place en tribune;Libellé de la nature du sol;Libellé de la nature de l'équipement;Aire d'évolution Hauteur;Aire d'évolution Longueur;Aire d'évolution Largeur;Aire d'évolution Surface;Hauteur surface évolution;Nombre de couloir / piste / poste / etc.;Nombre de vestiaire sportif;Dont nombre de vestiaire chauffé;Nombre de vestiaire arbitre enseignant;Nombre de sanitaire sportif;Nombre de sanitaire public;Ouverture exclusivement saisonnière;Equipement de proximité (ouvert 7j/7j - 24h/24h);Sono fixe;Tableau fixe;Chronométrage;Aucun aménagement d'information;Utilisateur scolaire;Utilisateur club;Utilisateur autre;Utilisateur individuel;Utilisation performance;Utilisation formation;Utilisation récréation sportive;Tranche de date de dernier travaux réalisés;Date dernier travaux réalisés;Aucun travaux réalisé;Travaux de mise en conformité avec les règlements;Normes AFNOR;Inadaptation aux attentes des usagers;Dégâts liés à des dégradations ou à une catastrophe naturelle;Vétusté normal;Accès handicapé mobilité Aire d'évolution;Accès handicapé mobilité Tribune;Accès handicapé mobilité Vestiaire;Accès handicapé mobilité sanitaire sportif;Accès handicapé mobilité sanitaire public;Accès handicapé mobilité Aucun;Accès handicapé sensoriel Aucun;Accès handicapé sensoriel Aire d'évolution;Accès handicapé sensoriel Tribune;Accès handicapé sensoriel Vestiaire;Accès handicapé sensoriel Sanitaire sportif;Accès handicapé sensoriel Public;Accueil club;Accueil salle de réunion;Accueil buvette;Accueil contrôle anti-dopage;Accueil centre médico sportif;Accueil infirmerie;Accueil bureau;Accueil réception;Accueil local rangement;Accueil autre;Accueil aucun;Non chauffé;Chauffage fuel;Chauffage gaz;Chauffage électricité;Chauffage solaire;Chauffage autre;Confort sauna;Confort bain bouillonnant;Confort bain vapeur;Confort solarium;Confort autre;Confort aucun;Démarche haute qualité environnementale;Nombre de couloirs pour les structures artificielles d'escalade;Hauteur pour les structures artificielles d'escalade;Surface pour les structures artificielles d'escalade;Présence d'une signalétique;Présence de moyen d'alerte;Accès pédestre pour le public;Accès route pour le public;Accès mécanique pour le public;Accès nautique pour le public;Accès pédestre pour les secours;Accès routier pour les secours;Accès mécanique pour les secours;Accès nautique pour les secours;Locaux techniques;Locaux pédagogiques;Existence d'une aide publique à l'investissement;Equipement inscrit au plan départemental des espaces, sites et itinéraires;Situation de l'espace ou site de pratique;Site escalade Nombre de voies;Classe fédérale mini;EquNatureClassFedeMaxi;Présence d'une tour d'arrivée;Envol treuil;EquNatureSKAltitudeBasse;EquNatureSKAltitudeHaute;EquNatureSKDebit;Total remontée;EquNatureSKNbKMSkiAlpin;EquNatureSKNbKMSkiNordique;EquNatureSHNbPisteNeigeArti;EquNatureSKSnowPark;EquNatureSKHalfpipe;EquNatureSKKmLance;EquNatureSKBorder;EquNatureSKSlalom;EquNatureSKTremplin;EquNatureSKJardinAlpin;EquNatureSKJardinNordique;EquipementTir1Non;Tir 25;EquipementTir5Non;EquipementTir1NonNon;EquipementTir2NonNon;EquipementTir3NonNon;Tir plateau;Tir autre;Développement de la piste en mètre;Longueur de ligne droite;Nombre de couloir en ligne droite;Nombre de couloir hors ligne droite;Rivière de steeple;Système d'aide à la surveillance;Nombre d'aires de saut;Nombre d'aires de saut en hauteur;Nombre d'aires de saut en longueur;Nombre d'aires de saut en longueur et triple saut;Nombre d'aires de saut en sautoir perche;Nombre d'aires de lancer;Nombre d'aires de poids;Nombre d'aires de disque;Nombre d'aires de javelot;Nombre d'aires de marteau;Nombre d'aires de lancer mixte disque/marteau;Forme du bassin;Longueur du bassin;Largeur du bassin;Surface du bassin;Profondeur mini;Profondeur maxi;Nombre de couloirs;Surface des plages;Nombre total de tremplins;Nombre de tremplins de 1 m;Nombre de tremplins de 3 m;Nombre total de plateformes;Nombre de plateformes de 3 m;Nombre de plateformes de 5 m;Nombre de plateformes de 7,5 m;Nombre de plateformes de 10 m;Machine à vagues;Toboggan;Pentaglisse;Rivière;Système d'immersion personne handicapée;Fond mobile;Mur ou aileron mobile;Eclairage subaquatique;Sonorisation subaquatique;Autre aménagement;Présence pataugeoire;Coordonnées GPS longitude;Coordonnées GPS latitude;Date de création de la fiche équipement;Date de mise à jour de la fiche équipement;localisation
44.0;Loire-Atlantique;44067;Guémené-Penfao;440670004;Autosprint Guemeneen;189867;Autosprint Guéménéen;;1;401;Circuit de vitesse;Association(s);Association(s);Association(s);;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Non;;1996;1995-2004;0;Surface naturelle;Découvert;;810.00;16.00;12960.00;;0;0;Non;0;Non;Oui;Oui;Non;Non;Non;Non;Oui;;1;;;1;;;;;Oui;Non;Non;Non;Non;Non;Oui;Non-concerne;Non-concerne;Non-concerne;Non;Non;Non;Oui;Non-concerne;Non-concerne;Non-concerne;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.78814;47.58371;25/10/2005 00:00;26/04/2017 00:00;47.58371, -1.78814
44.0;Loire-Atlantique;44067;Guémené-Penfao;440670005;Installation de Canoe Kayak de l'Office de Tourisme de Guemene;270161;Circuit Guemene Masserac;;1;2410;Point d'embarquement et de débarquement isolé;Département;Département;;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;2000;1995-2004;0;Surface naturelle;Site naturel aménagé;;13000.00;1.00;13000.00;;0;0;Non;0;Non;Oui;Non;Non;Non;Non;Non;Oui;1;1;1;1;;;1;;;Oui;Non;Non;Non;Non;Non;Non;Non-concerne;Non-concerne;Non-concerne;Non;Oui;Oui;Non;Non-concerne;Non-concerne;Non-concerne;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;Non;Non;Oui;Oui;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;;Rivière fleuve;;;;Non;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.83149;47.62719;18/01/2006 00:00;26/04/2017 00:00;47.62719, -1.83149
44.0;Loire-Atlantique;44067;Guémené-Penfao;440670006;Centre Equestre de Juzet;190812;Grande Carriere;;1;901;Carrière;Etablissement privé commercial;Etablissement privé commercial;;;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;1999;1995-2004;0;Sable;Découvert;;60.00;45.00;2700.00;;0;1;Non;0;Oui;Non;Non;Non;Oui;Non;Non;Non;1;1;1;1;1;1;1;2001;1995-2004;Non;Non;Non;Oui;Non;Non;Non;Non-concerne;Non;Non;Non-concerne;Oui;Oui;Non;Non-concerne;Non;Non;Non-concerne;Oui;Oui;Non;Non;Non;Non;Oui;Non;Oui;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.78539;47.62368;25/10/2005 00:00;26/04/2017 00:00;47.62368, -1.78539
44.0;Loire-Atlantique;44067;Guémené-Penfao;440670006;Centre Equestre de Juzet;190827;Carrière de Dressage;;1;902;Carrière de dressage/rond de longe;Privé non commercial;Etablissement privé commercial;;;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;1999;1995-2004;0;Sable;Extérieur couvert;.00;60.00;20.00;1200.00;;0;1;Non;0;Oui;Non;Non;Non;Oui;Non;Non;Non;1;1;1;1;1;1;1;2001;1995-2004;Non;Non;Non;Oui;Non;Non;Non;Non-concerne;Non;Non;Non-concerne;Oui;Oui;Non;Non-concerne;Non;Non;Non-concerne;Oui;Oui;Non;Non;Non;Non;Oui;Non;Oui;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.78678;47.62455;25/10/2005 00:00;26/04/2017 00:00;47.62455, -1.78678
44.0;Loire-Atlantique;44067;Guémené-Penfao;440670006;Centre Equestre de Juzet;190838;Rond de Longe;;1;901;Carrière;Privé non commercial;Etablissement privé commercial;;;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;1990;1985-1994;0;Sable;Découvert;;15.00;10.00;150.00;;0;1;Non;0;Oui;Non;Non;Non;Oui;Non;Non;Non;1;1;1;1;;1;1;2001;1995-2004;Non;Non;Non;Non;Non;Non;Non;Non-concerne;Non;Non;Non-concerne;Oui;Oui;Non;Non-concerne;Non;Non;Non-concerne;Oui;Oui;Non;Non;Non;Non;Oui;Non;Oui;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.78676;47.6242;25/10/2005 00:00;26/04/2017 00:00;47.6242, -1.78676
44.0;Loire-Atlantique;44067;Guémené-Penfao;440670007;Complexe Aquatique du Pays de Guemene;211020;Bassin Mixte;;1;101;Bassin mixte de natation;EPCI;EPCI;Commune;;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;4;2001;1995-2004;0;Carrelage;Intérieur;;;;;;;4;Oui;1;Oui;Oui;Non;Non;Non;Non;Non;Oui;1;;1;1;;1;1;2012;A partir de 2005;Non;Non;Non;Oui;Non;Non;Oui;Non-concerne;Oui;Oui;Oui;Non;Oui;Non;Non-concerne;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Oui;Non;Non;Oui;Non;Oui;Non;Oui;Non;Non;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Non;;;;;;;;;;;;Autre forme géométrique;25.00;10.00;318.00;.00;1.80;4;125;0;0;0;0;0;0;0;0;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Oui;-1.81892;47.62548;21/11/2005 00:00;26/04/2017 00:00;47.62548, -1.81892
44.0;Loire-Atlantique;44067;Guémené-Penfao;440670008;Plateau Sportif du Paradis;211053;Plateau Sportif;;1;1701;Plateau EPS/Multisports/city-stades;EPCI;Association(s);Commune;Commune;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;2002;1995-2004;0;Gazon synthétique;Découvert;;22.00;12.00;264.00;;0;0;Non;0;Non;Non;Non;Non;Non;Non;Non;Oui;1;1;1;;;;1;;;Oui;Non;Non;Non;Non;Non;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Oui;Oui;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.8195;47.62518;21/11/2005 00:00;26/04/2017 00:00;47.62518, -1.8195
44.0;Loire-Atlantique;44067;Guémené-Penfao;440670009;Port de Besle-Sur-Vilaine;218817;Halte Nautique;;1;2401;Site d'activités aquatiques et nautiques;Commune;Commune;;Association(s);Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Non;5;1990;1985-1994;0;Surface naturelle;Site naturel aménagé;;50.00;10.00;500.00;;0;0;Non;0;Non;Oui;Non;Oui;Non;Non;Non;Oui;1;1;1;1;;;1;;;Oui;Non;Non;Non;Non;Non;Oui;Non-concerne;Non-concerne;Non-concerne;Non;Non;Oui;Non;Non-concerne;Non-concerne;Non-concerne;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;Oui;Non;Oui;Oui;Non;Non;Oui;Oui;Non;Oui;Non;Non;Oui;Non;Rivière fleuve;;;;Non;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.86711;47.70127;28/11/2005 00:00;26/04/2017 00:00;47.70127, -1.86711
44.0;Loire-Atlantique;44067;Guémené-Penfao;440670010;Circuits de Randonnee;219631;La Vallée du Don;;1;3012;Boucle de randonnée;Commune;Commune;EPCI;EPCI;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;2000;1995-2004;0;Surface naturelle;Site naturel aménagé;;16000.00;1.00;16000.00;;0;0;Non;0;Non;Non;Non;Oui;Non;Non;Non;Oui;;2;3;1;;;1;;;Oui;Non;Non;Non;Non;Non;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Oui;Oui;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;Oui;Non;Oui;Oui;Non;Non;Oui;Oui;Non;Non;Non;Non;Oui;;;;;;;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.77143;47.60413;29/11/2005 00:00;26/04/2017 00:00;47.60413, -1.77143
44.0;Loire-Atlantique;44067;Guémené-Penfao;440670011;Salle Municipale de Guenouvry;223058;Salle Municipale;;1;2201;Salles polyvalentes / des fêtes / non spécialisées;Commune;Commune;;;Non;Non;Oui;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;5;2000;1995-2004;0;Carrelage;Intérieur;4.00;13.00;10.00;130.00;;0;0;Non;0;Non;Oui;Non;Non;Non;Non;Non;Oui;;;1;;;;1;2008;A partir de 2005;Non;Oui;Non;Oui;Non;Non;Oui;Non-concerne;Non-concerne;Non-concerne;Oui;Non;Oui;Non;Non-concerne;Non-concerne;Non-concerne;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.76831;47.60327;02/12/2005 00:00;26/04/2017 00:00;47.60327, -1.76831
44.0;Loire-Atlantique;44067;Guémené-Penfao;440670012;Salle des Fetes de Besle;224590;Grande Salle des Fêtes;;1;2201;Salles polyvalentes / des fêtes / non spécialisées;Commune;Commune;;;Non;Non;Oui;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;4;1991;1985-1994;0;Carrelage;Intérieur;6.00;20.00;10.00;200.00;;0;0;Non;0;Non;Oui;Non;Non;Non;Non;Non;Oui;1;;1;;;;1;2010;A partir de 2005;Non;Non;Non;Oui;Non;Oui;Oui;Non-concerne;Non-concerne;Non-concerne;Oui;Non;Oui;Non;Non-concerne;Non-concerne;Non-concerne;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.86555;47.6981;05/12/2005 00:00;26/04/2017 00:00;47.6981, -1.86555
44.0;Loire-Atlantique;44067;Guémené-Penfao;440670013;Terrain de Football de Besle;224625;Terrain de Football de Beslé;;1;2802;Terrain de football;Commune;Commune;;;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Non;5;1990;1985-1994;0;Gazon naturel;Découvert;;117.00;75.00;8775.00;;0;2;Oui;1;Oui;Oui;Non;Oui;Non;Non;Non;Oui;1;1;1;1;1;1;1;;;Non;Non;Non;Non;Non;Non;Oui;Non-concerne;Oui;Oui;Oui;Non;Oui;Non;Non-concerne;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Oui;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.85634;47.69699;05/12/2005 00:00;26/04/2017 00:00;47.69699, -1.85634
44.0;Loire-Atlantique;44067;Guémené-Penfao;440670014;Terrain de Tennis de Besle;224642;Tennis de Beslé;;1;501;Court de tennis;Commune;Commune;;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Non;5;1980;1975-1984;0;Bitume;Découvert;;36.00;18.00;648.00;;0;0;Non;0;Non;Non;Non;Oui;Non;Non;Non;Oui;1;1;1;1;;;1;;;Non;Non;Non;Non;Non;Non;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Oui;Oui;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.86983;47.69877;05/12/2005 00:00;26/04/2017 00:00;47.69877, -1.86983
44.0;Loire-Atlantique;44067;Guémené-Penfao;440670015;Espace Multiactivites du Pivert;225247;Salle 6;;1;2201;Salles polyvalentes / des fêtes / non spécialisées;Commune;Commune;Commune;;Non;Oui;Oui;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Oui;5;2005;A partir de 2005;0;Synthétique (hors gazon);Intérieur;4.00;20.00;14.00;294.00;;0;2;Oui;0;Oui;Oui;Non;Non;Non;Non;Non;Oui;;1;1;;;;1;;;Oui;Non;Non;Non;Non;Non;Oui;Non-concerne;Oui;Oui;Oui;Non;Oui;Non;Non-concerne;Non;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.83052;47.63493;05/12/2005 00:00;23/06/2015 00:00;47.63493, -1.83052
44.0;Loire-Atlantique;44067;Guémené-Penfao;440670015;Espace Multiactivites du Pivert;256427;Salle 5;;1;2201;Salles polyvalentes / des fêtes / non spécialisées;Commune;Commune;Commune;;Non;Oui;Oui;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;5;2005;A partir de 2005;0;Synthétique (hors gazon);Intérieur;4.00;10.00;9.00;90.00;;0;2;Oui;0;Oui;Oui;Non;Non;Non;Non;Non;Oui;;1;1;;;;1;;;Oui;Non;Non;Non;Non;Non;Oui;Non-concerne;Oui;Oui;Oui;Non;Oui;Non;Non-concerne;Non;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.83052;47.63493;20/12/2005 00:00;26/04/2017 00:00;47.63493, -1.83052
44.0;Loire-Atlantique;44067;Guémené-Penfao;440670015;Espace Multiactivites du Pivert;292791;Salle 4;;1;802;Salle de musculation/cardiotraining;Commune;Commune;;;Non;Non;Oui;Non;Non;Oui;;;;;Non;Non;Non;Non;Oui;5;2005;A partir de 2005;0;Synthétique (hors gazon);Intérieur;4.00;10.00;9.00;90.00;;0;2;Non;0;Oui;Oui;Non;Non;Non;Non;Non;Oui;1;1;1;1;;;1;;;Oui;Non;Non;Non;Non;Non;Oui;Non-concerne;Oui;Oui;Oui;Non;Oui;Non;Non-concerne;Non;Non;Non;Non;Oui;Non;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.83052;47.63493;10/10/2008 00:00;23/06/2015 00:00;47.63493, -1.83052
44.0;Loire-Atlantique;44067;Guémené-Penfao;440670015;Espace Multiactivites du Pivert;292793;Salle 3;;1;2201;Salles polyvalentes / des fêtes / non spécialisées;Commune;Commune;;;Non;Oui;Oui;Non;Non;Oui;;;;;Non;Non;Non;Non;Oui;5;2005;A partir de 2005;0;Synthétique (hors gazon);Intérieur;4.00;10.00;9.00;90.00;;0;2;Oui;0;Oui;Oui;Non;Non;Non;Non;Non;Oui;1;1;1;;;;1;;;Oui;Non;Non;Non;Non;Non;Oui;Non-concerne;Oui;Oui;Oui;Non;Oui;Non;Non-concerne;Non;Non;Non;Non;Oui;Non;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.83052;47.63493;10/10/2008 00:00;23/06/2015 00:00;47.63493, -1.83052
44.0;Loire-Atlantique;44067;Guémené-Penfao;440670015;Espace Multiactivites du Pivert;292795;Aire de Pétanque;;1;202;Terrain de pétanque;Commune;Commune;;;Non;Non;Non;Non;Non;Non;;;;;Non;Non;Non;Non;Non;;2005;A partir de 2005;0;Stabilisé/cendrée;Découvert;;18.00;10.00;180.00;;0;0;Non;0;Non;Non;Non;Oui;Non;Non;Non;Oui;;;1;1;;;1;;;Oui;Non;Non;Non;Non;Non;Oui;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Non;Oui;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.83145;47.63505;10/10/2008 00:00;26/04/2017 00:00;47.63505, -1.83145
44.0;Loire-Atlantique;44067;Guémené-Penfao;440670016;Hippodrome de Lizien;232530;Piste;;1;905;Piste de course sur le plat;Privé non commercial;Association(s);Commune;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Non;5;;Avant 1945;0;Gazon naturel;Découvert;;1150.00;15.00;17250.00;;1;0;Non;0;Non;Non;Oui;Non;Non;Non;Non;Oui;;1;;;;;1;2003;1995-2004;Non;Non;Non;Oui;Non;Non;Oui;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Non;Oui;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Non;Non;Non;Non;Non;Oui;Oui;Non;Oui;Oui;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.82199;47.62395;12/12/2005 00:00;26/04/2017 00:00;47.62395, -1.82199
44.0;Loire-Atlantique;44067;Guémené-Penfao;440670019;Aire de Decollage de la Jalousie;287895;Aire d'Envol;;1;2302;Aire de décollage;Commune;Commune;;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;;1995-2004;0;Surface naturelle;Site naturel aménagé;27.00;1200.00;.00;.00;;;0;Non;0;Non;Non;Non;Non;Non;Non;Non;Oui;;1;;1;;;1;;;Oui;Non;Non;Non;Non;Non;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Oui;Oui;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;Non;Non;Oui;Oui;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;;;;;;Oui;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.8597;47.6118;21/02/2008 00:00;23/06/2015 00:00;47.6118, -1.8597
44.0;Loire-Atlantique;44067;Guémené-Penfao;440670020;Aire de Decollage Saint Yves;287897;Aire d'Envol;;1;2302;Aire de décollage;Commune;Commune;;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;;1995-2004;0;Surface naturelle;Site naturel aménagé;32.00;1000.00;6.00;6000.00;;1;0;Non;0;Non;Non;Non;Non;Non;Non;Non;Oui;;1;;1;;1;1;;;Oui;Non;Non;Non;Non;Non;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Oui;Oui;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;Non;Non;Oui;Oui;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;;;;;;Oui;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.88337;47.65228;21/02/2008 00:00;02/11/2015 00:00;47.65228, -1.88337
